model,scenario_id,family_id,need,allocation,format,mention_order,sample_id,choice,explanation_words,word_limit_met,vendor_count_met
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-flexible-MS,simplicity-v1-s02,specialization,M_simple,flexible,MS,simplicity-v1-s02-M_simple-flexible-MS#1,S,135,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-flexible-MS,simplicity-v1-s02,specialization,M_simple,flexible,MS,simplicity-v1-s02-M_simple-flexible-MS#2,both,127,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-flexible-MS,simplicity-v1-s02,specialization,M_simple,flexible,MS,simplicity-v1-s02-M_simple-flexible-MS#3,S,113,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-flexible-SM,simplicity-v1-s02,specialization,M_simple,flexible,SM,simplicity-v1-s02-M_simple-flexible-SM#0,both,99,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-flexible-SM,simplicity-v1-s02,specialization,M_simple,flexible,SM,simplicity-v1-s02-M_simple-flexible-SM#1,S,166,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-flexible-SM,simplicity-v1-s02,specialization,M_simple,flexible,SM,simplicity-v1-s02-M_simple-flexible-SM#2,S,102,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-flexible-SM,simplicity-v1-s02,specialization,M_simple,flexible,SM,simplicity-v1-s02-M_simple-flexible-SM#3,S,101,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-one_free-MS,simplicity-v1-s02,specialization,M_simple,one_free,MS,simplicity-v1-s02-M_simple-one_free-MS#0,M,98,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-one_free-MS,simplicity-v1-s02,specialization,M_simple,one_free,MS,simplicity-v1-s02-M_simple-one_free-MS#1,S,95,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-one_free-MS,simplicity-v1-s02,specialization,M_simple,one_free,MS,simplicity-v1-s02-M_simple-one_free-MS#2,S,139,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-one_free-MS,simplicity-v1-s02,specialization,M_simple,one_free,MS,simplicity-v1-s02-M_simple-one_free-MS#3,S,109,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-one_free-SM,simplicity-v1-s02,specialization,M_simple,one_free,SM,simplicity-v1-s02-M_simple-one_free-SM#0,S,85,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-one_free-SM,simplicity-v1-s02,specialization,M_simple,one_free,SM,simplicity-v1-s02-M_simple-one_free-SM#1,S,155,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-one_free-SM,simplicity-v1-s02,specialization,M_simple,one_free,SM,simplicity-v1-s02-M_simple-one_free-SM#2,S,133,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-one_free-SM,simplicity-v1-s02,specialization,M_simple,one_free,SM,simplicity-v1-s02-M_simple-one_free-SM#3,S,91,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-one_brief-MS,simplicity-v1-s02,specialization,M_simple,one_brief,MS,simplicity-v1-s02-M_simple-one_brief-MS#0,S,36,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-one_brief-MS,simplicity-v1-s02,specialization,M_simple,one_brief,MS,simplicity-v1-s02-M_simple-one_brief-MS#1,S,42,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-one_brief-MS,simplicity-v1-s02,specialization,M_simple,one_brief,MS,simplicity-v1-s02-M_simple-one_brief-MS#2,M,32,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-one_brief-MS,simplicity-v1-s02,specialization,M_simple,one_brief,MS,simplicity-v1-s02-M_simple-one_brief-MS#3,S,10,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-one_brief-SM,simplicity-v1-s02,specialization,M_simple,one_brief,SM,simplicity-v1-s02-M_simple-one_brief-SM#0,S,26,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-one_brief-SM,simplicity-v1-s02,specialization,M_simple,one_brief,SM,simplicity-v1-s02-M_simple-one_brief-SM#1,S,47,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-one_brief-SM,simplicity-v1-s02,specialization,M_simple,one_brief,SM,simplicity-v1-s02-M_simple-one_brief-SM#2,S,59,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-one_brief-SM,simplicity-v1-s02,specialization,M_simple,one_brief,SM,simplicity-v1-s02-M_simple-one_brief-SM#3,S,37,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-one_detailed-MS,simplicity-v1-s02,specialization,M_simple,one_detailed,MS,simplicity-v1-s02-M_simple-one_detailed-MS#0,M,134,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-one_detailed-MS,simplicity-v1-s02,specialization,M_simple,one_detailed,MS,simplicity-v1-s02-M_simple-one_detailed-MS#1,M,93,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-one_detailed-MS,simplicity-v1-s02,specialization,M_simple,one_detailed,MS,simplicity-v1-s02-M_simple-one_detailed-MS#2,S,127,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-one_detailed-MS,simplicity-v1-s02,specialization,M_simple,one_detailed,MS,simplicity-v1-s02-M_simple-one_detailed-MS#3,S,121,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-one_detailed-SM,simplicity-v1-s02,specialization,M_simple,one_detailed,SM,simplicity-v1-s02-M_simple-one_detailed-SM#0,S,110,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-one_detailed-SM,simplicity-v1-s02,specialization,M_simple,one_detailed,SM,simplicity-v1-s02-M_simple-one_detailed-SM#1,S,163,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-one_detailed-SM,simplicity-v1-s02,specialization,M_simple,one_detailed,SM,simplicity-v1-s02-M_simple-one_detailed-SM#2,S,101,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-M_simple-one_detailed-SM,simplicity-v1-s02,specialization,M_simple,one_detailed,SM,simplicity-v1-s02-M_simple-one_detailed-SM#3,S,103,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-flexible-MS,simplicity-v1-s02,specialization,S_simple,flexible,MS,simplicity-v1-s02-S_simple-flexible-MS#0,unknown,0,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-flexible-MS,simplicity-v1-s02,specialization,S_simple,flexible,MS,simplicity-v1-s02-S_simple-flexible-MS#1,unknown,0,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-flexible-MS,simplicity-v1-s02,specialization,S_simple,flexible,MS,simplicity-v1-s02-S_simple-flexible-MS#2,S,134,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-flexible-MS,simplicity-v1-s02,specialization,S_simple,flexible,MS,simplicity-v1-s02-S_simple-flexible-MS#3,unknown,0,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-flexible-SM,simplicity-v1-s02,specialization,S_simple,flexible,SM,simplicity-v1-s02-S_simple-flexible-SM#0,S,127,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-flexible-SM,simplicity-v1-s02,specialization,S_simple,flexible,SM,simplicity-v1-s02-S_simple-flexible-SM#1,S,94,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-flexible-SM,simplicity-v1-s02,specialization,S_simple,flexible,SM,simplicity-v1-s02-S_simple-flexible-SM#2,S,90,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-flexible-SM,simplicity-v1-s02,specialization,S_simple,flexible,SM,simplicity-v1-s02-S_simple-flexible-SM#3,S,92,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-one_free-MS,simplicity-v1-s02,specialization,S_simple,one_free,MS,simplicity-v1-s02-S_simple-one_free-MS#0,S,105,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-one_free-MS,simplicity-v1-s02,specialization,S_simple,one_free,MS,simplicity-v1-s02-S_simple-one_free-MS#1,S,106,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-one_free-MS,simplicity-v1-s02,specialization,S_simple,one_free,MS,simplicity-v1-s02-S_simple-one_free-MS#2,S,103,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-one_free-MS,simplicity-v1-s02,specialization,S_simple,one_free,MS,simplicity-v1-s02-S_simple-one_free-MS#3,S,115,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-one_free-SM,simplicity-v1-s02,specialization,S_simple,one_free,SM,simplicity-v1-s02-S_simple-one_free-SM#0,S,139,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-one_free-SM,simplicity-v1-s02,specialization,S_simple,one_free,SM,simplicity-v1-s02-S_simple-one_free-SM#1,S,117,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-one_free-SM,simplicity-v1-s02,specialization,S_simple,one_free,SM,simplicity-v1-s02-S_simple-one_free-SM#2,S,79,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-one_free-SM,simplicity-v1-s02,specialization,S_simple,one_free,SM,simplicity-v1-s02-S_simple-one_free-SM#3,S,94,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-one_brief-MS,simplicity-v1-s02,specialization,S_simple,one_brief,MS,simplicity-v1-s02-S_simple-one_brief-MS#0,S,40,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-one_brief-MS,simplicity-v1-s02,specialization,S_simple,one_brief,MS,simplicity-v1-s02-S_simple-one_brief-MS#1,S,37,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-one_brief-MS,simplicity-v1-s02,specialization,S_simple,one_brief,MS,simplicity-v1-s02-S_simple-one_brief-MS#2,S,40,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-one_brief-MS,simplicity-v1-s02,specialization,S_simple,one_brief,MS,simplicity-v1-s02-S_simple-one_brief-MS#3,S,25,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-one_brief-SM,simplicity-v1-s02,specialization,S_simple,one_brief,SM,simplicity-v1-s02-S_simple-one_brief-SM#0,S,48,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-one_brief-SM,simplicity-v1-s02,specialization,S_simple,one_brief,SM,simplicity-v1-s02-S_simple-one_brief-SM#1,S,25,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-one_brief-SM,simplicity-v1-s02,specialization,S_simple,one_brief,SM,simplicity-v1-s02-S_simple-one_brief-SM#2,S,37,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-one_brief-SM,simplicity-v1-s02,specialization,S_simple,one_brief,SM,simplicity-v1-s02-S_simple-one_brief-SM#3,S,43,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-one_detailed-MS,simplicity-v1-s02,specialization,S_simple,one_detailed,MS,simplicity-v1-s02-S_simple-one_detailed-MS#0,S,109,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-one_detailed-MS,simplicity-v1-s02,specialization,S_simple,one_detailed,MS,simplicity-v1-s02-S_simple-one_detailed-MS#1,S,107,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-one_detailed-MS,simplicity-v1-s02,specialization,S_simple,one_detailed,MS,simplicity-v1-s02-S_simple-one_detailed-MS#2,S,129,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-one_detailed-MS,simplicity-v1-s02,specialization,S_simple,one_detailed,MS,simplicity-v1-s02-S_simple-one_detailed-MS#3,S,162,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-one_detailed-SM,simplicity-v1-s02,specialization,S_simple,one_detailed,SM,simplicity-v1-s02-S_simple-one_detailed-SM#0,S,128,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-one_detailed-SM,simplicity-v1-s02,specialization,S_simple,one_detailed,SM,simplicity-v1-s02-S_simple-one_detailed-SM#1,S,137,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-one_detailed-SM,simplicity-v1-s02,specialization,S_simple,one_detailed,SM,simplicity-v1-s02-S_simple-one_detailed-SM#2,S,120,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s02-S_simple-one_detailed-SM,simplicity-v1-s02,specialization,S_simple,one_detailed,SM,simplicity-v1-s02-S_simple-one_detailed-SM#3,S,87,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-flexible-MS,simplicity-v1-s03,specialization,equal,flexible,MS,simplicity-v1-s03-equal-flexible-MS#0,S,99,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-flexible-MS,simplicity-v1-s03,specialization,equal,flexible,MS,simplicity-v1-s03-equal-flexible-MS#1,S,80,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-flexible-MS,simplicity-v1-s03,specialization,equal,flexible,MS,simplicity-v1-s03-equal-flexible-MS#2,S,119,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-flexible-MS,simplicity-v1-s03,specialization,equal,flexible,MS,simplicity-v1-s03-equal-flexible-MS#3,S,120,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-flexible-SM,simplicity-v1-s03,specialization,equal,flexible,SM,simplicity-v1-s03-equal-flexible-SM#0,S,119,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-flexible-SM,simplicity-v1-s03,specialization,equal,flexible,SM,simplicity-v1-s03-equal-flexible-SM#1,S,81,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-flexible-SM,simplicity-v1-s03,specialization,equal,flexible,SM,simplicity-v1-s03-equal-flexible-SM#2,S,111,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-flexible-SM,simplicity-v1-s03,specialization,equal,flexible,SM,simplicity-v1-s03-equal-flexible-SM#3,S,127,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-one_free-MS,simplicity-v1-s03,specialization,equal,one_free,MS,simplicity-v1-s03-equal-one_free-MS#0,M,122,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-one_free-MS,simplicity-v1-s03,specialization,equal,one_free,MS,simplicity-v1-s03-equal-one_free-MS#1,S,116,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-one_free-MS,simplicity-v1-s03,specialization,equal,one_free,MS,simplicity-v1-s03-equal-one_free-MS#2,S,91,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-one_free-MS,simplicity-v1-s03,specialization,equal,one_free,MS,simplicity-v1-s03-equal-one_free-MS#3,S,93,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-one_free-SM,simplicity-v1-s03,specialization,equal,one_free,SM,simplicity-v1-s03-equal-one_free-SM#0,S,104,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-one_free-SM,simplicity-v1-s03,specialization,equal,one_free,SM,simplicity-v1-s03-equal-one_free-SM#1,S,86,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-one_free-SM,simplicity-v1-s03,specialization,equal,one_free,SM,simplicity-v1-s03-equal-one_free-SM#2,S,110,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-one_free-SM,simplicity-v1-s03,specialization,equal,one_free,SM,simplicity-v1-s03-equal-one_free-SM#3,M,89,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-one_brief-MS,simplicity-v1-s03,specialization,equal,one_brief,MS,simplicity-v1-s03-equal-one_brief-MS#0,S,25,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-one_brief-MS,simplicity-v1-s03,specialization,equal,one_brief,MS,simplicity-v1-s03-equal-one_brief-MS#1,S,13,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-one_brief-MS,simplicity-v1-s03,specialization,equal,one_brief,MS,simplicity-v1-s03-equal-one_brief-MS#2,S,18,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-one_brief-MS,simplicity-v1-s03,specialization,equal,one_brief,MS,simplicity-v1-s03-equal-one_brief-MS#3,S,41,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-one_brief-SM,simplicity-v1-s03,specialization,equal,one_brief,SM,simplicity-v1-s03-equal-one_brief-SM#0,S,36,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-one_brief-SM,simplicity-v1-s03,specialization,equal,one_brief,SM,simplicity-v1-s03-equal-one_brief-SM#1,S,35,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-one_brief-SM,simplicity-v1-s03,specialization,equal,one_brief,SM,simplicity-v1-s03-equal-one_brief-SM#2,S,38,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-one_brief-SM,simplicity-v1-s03,specialization,equal,one_brief,SM,simplicity-v1-s03-equal-one_brief-SM#3,S,20,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-one_detailed-MS,simplicity-v1-s03,specialization,equal,one_detailed,MS,simplicity-v1-s03-equal-one_detailed-MS#0,S,176,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-one_detailed-MS,simplicity-v1-s03,specialization,equal,one_detailed,MS,simplicity-v1-s03-equal-one_detailed-MS#1,S,120,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-one_detailed-MS,simplicity-v1-s03,specialization,equal,one_detailed,MS,simplicity-v1-s03-equal-one_detailed-MS#2,S,125,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-one_detailed-MS,simplicity-v1-s03,specialization,equal,one_detailed,MS,simplicity-v1-s03-equal-one_detailed-MS#3,S,163,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-one_detailed-SM,simplicity-v1-s03,specialization,equal,one_detailed,SM,simplicity-v1-s03-equal-one_detailed-SM#0,S,113,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-one_detailed-SM,simplicity-v1-s03,specialization,equal,one_detailed,SM,simplicity-v1-s03-equal-one_detailed-SM#1,S,93,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-one_detailed-SM,simplicity-v1-s03,specialization,equal,one_detailed,SM,simplicity-v1-s03-equal-one_detailed-SM#2,S,87,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-equal-one_detailed-SM,simplicity-v1-s03,specialization,equal,one_detailed,SM,simplicity-v1-s03-equal-one_detailed-SM#3,S,78,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-M_simple-flexible-MS,simplicity-v1-s03,specialization,M_simple,flexible,MS,simplicity-v1-s03-M_simple-flexible-MS#0,S,105,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-M_simple-flexible-MS,simplicity-v1-s03,specialization,M_simple,flexible,MS,simplicity-v1-s03-M_simple-flexible-MS#1,unknown,0,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-M_simple-flexible-MS,simplicity-v1-s03,specialization,M_simple,flexible,MS,simplicity-v1-s03-M_simple-flexible-MS#2,S,140,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-M_simple-flexible-MS,simplicity-v1-s03,specialization,M_simple,flexible,MS,simplicity-v1-s03-M_simple-flexible-MS#3,unknown,120,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-M_simple-flexible-SM,simplicity-v1-s03,specialization,M_simple,flexible,SM,simplicity-v1-s03-M_simple-flexible-SM#0,S,94,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-M_simple-flexible-SM,simplicity-v1-s03,specialization,M_simple,flexible,SM,simplicity-v1-s03-M_simple-flexible-SM#1,S,145,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-M_simple-flexible-SM,simplicity-v1-s03,specialization,M_simple,flexible,SM,simplicity-v1-s03-M_simple-flexible-SM#2,unknown,0,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-M_simple-flexible-SM,simplicity-v1-s03,specialization,M_simple,flexible,SM,simplicity-v1-s03-M_simple-flexible-SM#3,unknown,0,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-M_simple-one_free-MS,simplicity-v1-s03,specialization,M_simple,one_free,MS,simplicity-v1-s03-M_simple-one_free-MS#0,S,164,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-M_simple-one_free-MS,simplicity-v1-s03,specialization,M_simple,one_free,MS,simplicity-v1-s03-M_simple-one_free-MS#1,S,127,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-M_simple-one_free-MS,simplicity-v1-s03,specialization,M_simple,one_free,MS,simplicity-v1-s03-M_simple-one_free-MS#2,M,104,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-M_simple-one_free-MS,simplicity-v1-s03,specialization,M_simple,one_free,MS,simplicity-v1-s03-M_simple-one_free-MS#3,S,100,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-M_simple-one_free-SM,simplicity-v1-s03,specialization,M_simple,one_free,SM,simplicity-v1-s03-M_simple-one_free-SM#0,S,150,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-M_simple-one_free-SM,simplicity-v1-s03,specialization,M_simple,one_free,SM,simplicity-v1-s03-M_simple-one_free-SM#1,M,114,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-M_simple-one_free-SM,simplicity-v1-s03,specialization,M_simple,one_free,SM,simplicity-v1-s03-M_simple-one_free-SM#2,M,102,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-M_simple-one_free-SM,simplicity-v1-s03,specialization,M_simple,one_free,SM,simplicity-v1-s03-M_simple-one_free-SM#3,S,158,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-M_simple-one_brief-MS,simplicity-v1-s03,specialization,M_simple,one_brief,MS,simplicity-v1-s03-M_simple-one_brief-MS#0,S,19,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-M_simple-one_brief-MS,simplicity-v1-s03,specialization,M_simple,one_brief,MS,simplicity-v1-s03-M_simple-one_brief-MS#1,M,33,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-M_simple-one_brief-MS,simplicity-v1-s03,specialization,M_simple,one_brief,MS,simplicity-v1-s03-M_simple-one_brief-MS#2,S,12,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-M_simple-one_brief-MS,simplicity-v1-s03,specialization,M_simple,one_brief,MS,simplicity-v1-s03-M_simple-one_brief-MS#3,M,19,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-M_simple-one_brief-SM,simplicity-v1-s03,specialization,M_simple,one_brief,SM,simplicity-v1-s03-M_simple-one_brief-SM#0,S,19,True,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-M_simple-one_brief-SM,simplicity-v1-s03,specialization,M_simple,one_brief,SM,simplicity-v1-s03-M_simple-one_brief-SM#1,S,38,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-M_simple-one_brief-SM,simplicity-v1-s03,specialization,M_simple,one_brief,SM,simplicity-v1-s03-M_simple-one_brief-SM#2,S,34,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-M_simple-one_brief-SM,simplicity-v1-s03,specialization,M_simple,one_brief,SM,simplicity-v1-s03-M_simple-one_brief-SM#3,S,32,False,True
pair_joint_M_o1.0_s0,simplicity-v1-s03-M_simple-one_detailed-MS,simplicity-v1-s03,specialization,M_simple,one_detailed,MS,simplicity-v1-s03-M_simple-one_detailed-MS#0,M,137,True,True
